id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
2019-1113659;15/05/2019;1;Vente;73500;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0710;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;AB;Terrain à bâtir;None;None;82;1.063964;49.398312;000BT
2019-1117365;10/05/2019;1;Adjudication;20000;9001;None;RES MIRABEAU TOUR 1;A581;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;24;nan;75;nan;None;None;None;None;None;None;2;2;Appartement;93;5;None;None;None;None;nan;1.07158;49.396718;000BT
2019-1113714;9/05/2019;1;Vente;45500;9002;None;RES MIRABEAU TOUR 2;A582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;173;73.74;225;nan;None;None;None;None;None;None;2;2;Appartement;80;4;None;None;None;None;nan;1.07158;49.396718;000BT
2019-1112829;25/03/2019;1;Vente;44000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;196;nan;41;nan;None;None;None;None;None;None;2;2;Appartement;63;3;None;None;None;None;nan;1.069942;49.395582;000BT
2019-1112829;25/03/2019;1;Vente;44000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;104;nan;None;nan;None;None;None;None;None;None;1;2;Appartement;63;3;None;None;None;None;nan;1.069942;49.395582;000BT
2019-1112829;25/03/2019;1;Vente;44000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;139;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.069942;49.395582;000BT
2019-1114916;8/02/2019;1;Adjudication;10000;9003;None;RES MIRABEAU TOUR 3;A583;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;289;nan;340;nan;None;None;None;None;None;None;2;2;Appartement;95;4;None;None;None;None;nan;1.07158;49.396718;000BT
2019-1111844;6/02/2019;1;Vente;30000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;142;nan;45;nan;None;None;None;None;None;None;2;2;Appartement;63;3;None;None;None;None;nan;1.069942;49.395582;000BT
2019-1111904;6/02/2019;1;Vente;35500;9001;None;RES MIRABEAU TOUR 1;A581;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;34;50.19;85;nan;None;None;None;None;None;None;2;2;Appartement;54;2;None;None;None;None;nan;1.07158;49.396718;000BT
2019-1112626;24/01/2019;1;Vente;30900;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;53;nan;None;nan;None;None;None;None;None;None;1;2;Appartement;63;3;None;None;None;None;nan;1.069942;49.395582;000BT
2019-1112626;24/01/2019;1;Vente;30900;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;195;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.069942;49.395582;000BT
2018-1037033;28/12/2018;1;Vente;37000;9002;None;RES MIRABEAU TOUR 2;A582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;153;50.1;205;nan;None;None;None;None;None;None;2;2;Appartement;51;2;None;None;None;None;nan;1.07158;49.396718;000BT
2018-1036779;27/12/2018;1;Vente;900000;50;None;RUE ALPHONSE DAUDET;30;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0482;None;None;None;nan;None;nan;None;None;None;None;None;None;0;4;Local industriel. commercial ou assimilé;903;0;S;sols;None;None;2569;1.062775;49.396442;000BT
2018-1036689;29/11/2018;1;Vente;210000;9020;None;PERIPHERIQUE ROBESPIERRE;A970;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0720;None;None;None;nan;None;nan;None;None;None;None;None;None;0;2;Appartement;89;4;S;sols;None;None;1608;1.071775;49.397458;000BT
2018-1036689;29/11/2018;1;Vente;210000;9020;None;PERIPHERIQUE ROBESPIERRE;A970;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0720;None;None;None;nan;None;nan;None;None;None;None;None;None;0;4;Local industriel. commercial ou assimilé;785;0;S;sols;None;None;1608;1.071775;49.397458;000BT
2018-1036269;28/11/2018;1;Vente;44300;9003;None;RES MIRABEAU TOUR 3;A583;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;308;79.9;359;nan;None;None;None;None;None;None;2;2;Appartement;82;4;None;None;None;None;nan;1.07158;49.396718;000BT
2018-1036107;24/11/2018;1;Vente;27000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;40;60.28;None;nan;None;None;None;None;None;None;1;2;Appartement;63;3;None;None;None;None;nan;1.069942;49.395582;000BT
2018-1036107;24/11/2018;1;Vente;27000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;180;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.069942;49.395582;000BT
2018-1036301;23/11/2018;1;Vente;30000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;119;72.09;None;nan;None;None;None;None;None;None;1;2;Appartement;80;4;None;None;None;None;nan;1.069942;49.395582;000BT
2018-1036168;9/11/2018;1;Vente;27000;9002;None;RES MIRABEAU TOUR 2;A582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;180;77.34;232;nan;None;None;None;None;None;None;2;2;Appartement;80;4;None;None;None;None;nan;1.07158;49.396718;000BT
2018-1035061;25/09/2018;1;Vente;29000;9002;None;RES MIRABEAU TOUR 2;A582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;131;89.97;183;nan;None;None;None;None;None;None;2;2;Appartement;93;5;None;None;None;None;nan;1.07158;49.396718;000BT
2018-1035046;20/09/2018;1;Vente;79000;5;None;RUE COLETTE;520;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0711;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;AB;Terrain à bâtir;None;None;258;1.063731;49.398267;000BT
2018-1035046;20/09/2018;1;Vente;79000;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0709;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;AB;Terrain à bâtir;None;None;52;1.063736;49.398364;000BT
2018-1035275;6/07/2018;1;Adjudication;25000;9003;None;RES MIRABEAU TOUR 3;A583;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;277;nan;328;nan;None;None;None;None;None;None;2;2;Appartement;106;6;None;None;None;None;nan;1.07158;49.396718;000BT
2018-1035275;6/07/2018;1;Adjudication;25000;9001;None;RES MIRABEAU TOUR 1;A581;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;21;nan;72;nan;None;None;None;None;None;None;2;2;Appartement;95;5;None;None;None;None;nan;1.07158;49.396718;000BT
2018-1037171;6/07/2018;1;Adjudication;26500;9003;None;RES MIRABEAU TOUR 3;A583;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;262;nan;313;nan;None;None;None;None;None;None;2;2;Appartement;80;4;None;None;None;None;nan;1.07158;49.396718;000BT
2018-1033626;2/07/2018;1;Vente;50000;9010;None;IMM H CHATEAU BLANC;A950;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0118;None;None;25;nan;63;nan;None;None;None;None;None;None;2;2;Appartement;89;5;None;None;None;None;nan;1.070982;49.395411;000BT
2018-1033091;27/06/2018;1;Vente;23000;9010;None;IMM H CHATEAU BLANC;A950;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0118;None;None;57;nan;None;nan;None;None;None;None;None;None;1;2;Appartement;65;3;None;None;None;None;nan;1.070982;49.395411;000BT
2018-1033091;27/06/2018;1;Vente;23000;9010;None;IMM H CHATEAU BLANC;A950;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0118;None;None;106;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.070982;49.395411;000BT
2018-1032802;1/06/2018;1;Vente;33000;9002;None;RES MIRABEAU TOUR 2;A582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;135;80.12;187;nan;None;None;None;None;None;None;2;4;Local industriel. commercial ou assimilé;80;0;None;None;None;None;nan;1.07158;49.396718;000BT
2018-1032494;16/05/2018;1;Vente;60100;9001;None;RES MIRABEAU TOUR 1;A581;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;17;nan;68;nan;None;None;None;None;None;None;2;2;Appartement;103;6;None;None;None;None;nan;1.07158;49.396718;000BT
2018-1032162;20/04/2018;1;Vente;40000;9002;None;RES MIRABEAU TOUR 2;A582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;159;89.63;211;nan;None;None;None;None;None;None;2;2;Appartement;93;5;None;None;None;None;nan;1.07158;49.396718;000BT
2018-1031691;29/03/2018;1;Vente;35500;9007;None;IMM G 1 CHATEAU BLANC;A901;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0115;None;None;4;47.69;None;nan;None;None;None;None;None;None;1;2;Appartement;50;2;None;None;None;None;nan;1.070568;49.395817;000BT
2018-1031691;29/03/2018;1;Vente;35500;9007;None;IMM G 1 CHATEAU BLANC;A901;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0115;None;None;20;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.070568;49.395817;000BT
2018-1031544;28/03/2018;1;Vente;26000;9002;None;RES MIRABEAU TOUR 2;A582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;157;49.75;209;nan;None;None;None;None;None;None;2;2;Appartement;51;2;None;None;None;None;nan;1.07158;49.396718;000BT
2018-1031461;28/02/2018;1;Vente;31800;9007;None;IMM G 1 CHATEAU BLANC;A901;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0115;None;None;10;41.97;None;nan;None;None;None;None;None;None;1;2;Appartement;50;2;None;None;None;None;nan;1.070568;49.395817;000BT
2018-1031461;28/02/2018;1;Vente;31800;9007;None;IMM G 1 CHATEAU BLANC;A901;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0115;None;None;14;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.070568;49.395817;000BT
2018-1030939;14/02/2018;1;Vente;75000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;105;59.61;None;nan;None;None;None;None;None;None;1;2;Appartement;63;3;None;None;None;None;nan;1.069942;49.395582;000BT
2018-1030939;14/02/2018;1;Vente;75000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;56;60.37;None;nan;None;None;None;None;None;None;1;2;Appartement;63;3;None;None;None;None;nan;1.069942;49.395582;000BT
2018-1030939;14/02/2018;1;Vente;75000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;148;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.069942;49.395582;000BT
2018-1030939;14/02/2018;1;Vente;75000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;172;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.069942;49.395582;000BT
2017-545859;26/12/2017;1;Vente;13500;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;166;nan;37;43.12;None;None;None;None;None;None;2;2;Appartement;47;2;None;None;None;None;nan;1.069942;49.395582;000BT
2017-545856;21/12/2017;1;Vente;10000;19;None;RUE HECTOR MALOT;1120;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0684;None;None;None;nan;None;nan;None;None;None;None;None;None;0;2;Appartement;65;3;S;sols;None;None;493;1.064936;49.396092;000BT
2017-545856;21/12/2017;1;Vente;10000;19;None;RUE HECTOR MALOT;1120;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0684;None;None;None;nan;None;nan;None;None;None;None;None;None;0;2;Appartement;66;3;S;sols;None;None;493;1.064936;49.396092;000BT
2017-545856;21/12/2017;1;Vente;10000;19;None;RUE HECTOR MALOT;1120;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0684;None;None;None;nan;None;nan;None;None;None;None;None;None;0;2;Appartement;80;4;S;sols;None;None;493;1.064936;49.396092;000BT
2017-545856;21/12/2017;1;Vente;10000;19;None;RUE HECTOR MALOT;1120;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0684;None;None;None;nan;None;nan;None;None;None;None;None;None;0;2;Appartement;65;3;S;sols;None;None;493;1.064936;49.396092;000BT
2017-545856;21/12/2017;1;Vente;10000;19;None;RUE HECTOR MALOT;1120;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0684;None;None;None;nan;None;nan;None;None;None;None;None;None;0;2;Appartement;62;3;S;sols;None;None;493;1.064936;49.396092;000BT
2017-545856;21/12/2017;1;Vente;10000;23;None;RUE JEAN MACE;1302;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0685;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;154;1.066295;49.395947;000BT
2017-545856;21/12/2017;1;Vente;10000;nan;None;RUE HECTOR MALOT;1120;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0686;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;9;1.06442;49.395923;000BT
2017-545856;21/12/2017;2;Vente;10000;nan;None;AV JEAN MACE;1303;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0679;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;363;1.065504;49.395914;000BT
2017-545856;21/12/2017;2;Vente;10000;nan;None;AV JEAN MACE;1303;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0680;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;146;1.065992;49.395743;000BT
2017-545856;21/12/2017;2;Vente;10000;nan;None;AV JEAN MACE;1303;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0681;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;7;1.066947;49.395863;000BT
2017-545856;21/12/2017;2;Vente;10000;nan;None;RUE HECTOR MALOT;1120;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0683;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;52;1.064418;49.396073;000BT
2017-546167;21/12/2017;4;Vente;1;9789;None;RUE DANIEL SORANO;575;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0691;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;4;1.067616;49.398208;000BT
2017-546167;21/12/2017;4;Vente;1;nan;None;RUE CHARLES DULLIN;442;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0694;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;17;1.067676;49.398209;000BT
2017-546167;21/12/2017;4;Vente;1;nan;None;RUE CHARLES DULLIN;442;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0695;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;14;1.067546;49.398192;000BT
2017-546167;21/12/2017;4;Vente;1;1;None;RUE CHARLES DULLIN;442;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0701;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;27;1.067984;49.398282;000BT
2017-545645;12/12/2017;1;Vente;79000;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0707;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;323;1.063704;49.398496;000BT
2017-545655;12/12/2017;1;Vente;100000;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0707;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;323;1.063704;49.398496;000BT
2017-545655;12/12/2017;1;Vente;100000;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0708;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;306;1.063939;49.398471;000BT
2017-545655;12/12/2017;1;Vente;100000;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0709;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;52;1.063736;49.398364;000BT
2017-545655;12/12/2017;1;Vente;100000;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0710;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;82;1.063964;49.398312;000BT
2017-545655;12/12/2017;1;Vente;100000;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0711;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;258;1.063731;49.398267;000BT
2017-545655;12/12/2017;1;Vente;100000;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0712;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;190;1.063923;49.398246;000BT
2017-545682;12/12/2017;1;Vente;79000;nan;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0708;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;306;1.063939;49.398471;000BT
2017-545855;8/12/2017;1;Vente;21000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;117;60.8;None;nan;None;None;None;None;None;None;1;2;Appartement;63;3;None;None;None;None;nan;1.069942;49.395582;000BT
2017-545855;8/12/2017;1;Vente;21000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;153;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.069942;49.395582;000BT
2017-545225;24/11/2017;1;Vente;28000;9001;None;RES MIRABEAU TOUR 1;A581;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;30;49.7;81;nan;None;None;None;None;None;None;2;2;Appartement;54;2;None;None;None;None;nan;1.07158;49.396718;000BT
2017-545162;2/11/2017;1;Vente;20500;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;20;60.3;None;nan;None;None;None;None;None;None;1;2;Appartement;91;5;None;None;None;None;nan;1.069942;49.395582;000BT
2017-545162;2/11/2017;1;Vente;20500;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;137;nan;None;nan;None;None;None;None;None;None;1;2;Appartement;81;4;None;None;None;None;nan;1.069942;49.395582;000BT
2017-544922;31/10/2017;1;Vente;51500;9002;None;RES MIRABEAU TOUR 2;A582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;132;nan;184;nan;None;None;None;None;None;None;2;2;Appartement;82;4;None;None;None;None;nan;1.07158;49.396718;000BT
2017-544334;29/09/2017;1;Vente;180592.06;22;None;RUE GUILLAUME APPOLLINAIRE;1067;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0503;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;105;5;S;sols;None;None;285;1.064305;49.397226;000BT
2017-544300;15/09/2017;1;Vente;50000;9002;None;RES MIRABEAU TOUR 2;A582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;156;92.85;208;nan;None;None;None;None;None;None;2;2;Appartement;95;2;None;None;None;None;nan;1.07158;49.396718;000BT
2017-543591;16/08/2017;1;Vente;22000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;116;60.15;None;nan;None;None;None;None;None;None;1;2;Appartement;63;3;None;None;None;None;nan;1.069942;49.395582;000BT
2017-543591;16/08/2017;1;Vente;22000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;128;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.069942;49.395582;000BT
2017-543550;11/08/2017;1;Vente;30000;9010;None;IMM H CHATEAU BLANC;A950;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0118;None;None;21;57.66;None;nan;None;None;None;None;None;None;1;2;Appartement;65;3;None;None;None;None;nan;1.070982;49.395411;000BT
2017-543550;11/08/2017;1;Vente;30000;9010;None;IMM H CHATEAU BLANC;A950;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0118;None;None;102;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.070982;49.395411;000BT
2017-543484;2/08/2017;1;Vente;30000;9011;None;IMM F CHATEAU BLANC;A870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0254;None;None;47;nan;None;nan;None;None;None;None;None;None;1;2;Appartement;80;4;None;None;None;None;nan;1.069942;49.395582;000BT
2017-543473;27/07/2017;1;Vente;20000;9003;None;RES MIRABEAU TOUR 3;A583;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BT0201;None;None;263;nan;314;nan;None;None;None;None;None;None;2;2;Appartement;54;2;None;None;None;None;nan;1.07158;49.396718;000BT
2022-361633;9/06/2022;1;Vente;3060533.2;12;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0241;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;80;3;S;sols;None;None;18847;1.068776;49.399079;000BV
2022-361633;9/06/2022;1;Vente;3060533.2;12;None;RUE ERNEST RENAN;780;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0241;None;None;None;nan;None;None;None;None;None;None;None;None;0;4;Local industriel. commercial ou assimilé;15660;0;S;sols;None;None;18847;1.068776;49.399079;000BV
2022-361201;8/06/2022;1;Vente;110000;39;None;RUE DELILLE;582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0010;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;76;4;S;sols;None;None;389;1.070029;49.402091;000BV
2022-361214;8/06/2022;1;Vente;261000;70;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0060;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;76;3;S;sols;None;None;399;1.066708;49.402814;000BV
2022-361201;8/06/2022;1;Vente;110000;39;None;RUE DELILLE;582;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0010;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;389;1.070029;49.402091;000BV
2022-361214;8/06/2022;1;Vente;261000;70;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0060;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;399;1.066708;49.402814;000BV
2022-361214;8/06/2022;1;Vente;261000;70;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0060;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;399;1.066708;49.402814;000BV
2021-1184143;29/10/2021;1;Vente;61000;2;None;RUE VICTOR DURUY;2390;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0582;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;45;2;S;sols;None;None;341;1.07349;49.400131;000BV
2021-1184143;29/10/2021;1;Vente;61000;2;None;RUE VICTOR DURUY;2390;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0582;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;341;1.07349;49.400131;000BV
2021-1183642;15/10/2021;1;Vente;231000;38;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0048;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;74;5;S;sols;None;None;680;1.069958;49.401932;000BV
2021-1183296;29/09/2021;1;Vente;246000;4;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0160;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;108;5;S;sols;None;None;384;1.073784;49.399303;000BV
2021-1183296;29/09/2021;1;Vente;246000;4;None;RUE PAUL BERT;1870;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0160;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;384;1.073784;49.399303;000BV
2021-1182660;27/08/2021;1;Vente;150000;10;None;RUE LAMARTINE;1420;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0036;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;78;5;S;sols;None;None;462;1.073191;49.400945;000BV
2021-1182389;20/08/2021;1;Vente;128000;38;None;RUE VICTOR DURUY;2390;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000BV0136;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;56;3;S;sols;None;None;204;1.068415;49.401606;000BV
